云计算研发工程师-技术中心,01-31发布,"民营公司|1000-5000人|互联网/电子商务,金融/投资/证券",2-2.5万/月,北京-朝阳区,易宝集团,2年经验,本科,招1人,岗位职责：,互联网软件开发工程师
云计算工程师,01-31发布,民营公司|少于50人|互联网/电子商务,0.8-1.5万/月,广州-天河区,广州市卓睿网络科技有限公司,2年经验,大专,招2人,注：本岗位工作地点是柬埔寨，包吃住，每满三个半月可带薪回国休假15天，来回机票由公司购买【不考虑海外工作机会者，请勿投递！】,技术支持/维护工程师
云计算研发工程师,01-30发布,国企|50-150人|计算机软件,,广州-天河区,鼎信信息科技有限责任公司,5-7年经验,本科,招1人,岗位职责：,软件工程师
云计算开发工程师,01-31发布,"上市公司|150-500人|电气/电力/水利,石油/化工/矿产/地质",0.5-1.5万/月,北京,北京必可测科技股份有限公司,5-7年经验,本科,招3人,岗位职责：,软件工程师
云计算工程师,01-30发布,"民营公司|1000-5000人|计算机软件,计算机服务(系统、数据服务、维修)",6-8千/月,深圳-南山区,深圳市紫金支点技术股份有限公司,1年经验,大专,招1人,1.大专以上学历，毕业1年以上，综合素质比较好，英语较好，计算机、通信、电子相关专业毕业。,系统集成工程师
云计算售前工程师,01-30发布,"民营公司|50-150人|专业服务(咨询、人力资源、财会),计算机软件",6-8千/月,合肥-蜀山区,安徽企盟动力信息技术服务有限公司,无工作经验,本科,招1人,任职资格：,技术支持/维护工程师
云计算开发工程师,01-30发布,"上市公司|1000-5000人|计算机软件,计算机服务(系统、数据服务、维修)",6-9千/月,福州,福建榕基软件股份有限公司,2年经验,本科,招2人,工作职责：,软件工程师
云计算工程师,01-30发布,"外资（欧美）|1000-5000人|计算机软件,计算机服务(系统、数据服务、维修)",6-9千/月,北京-西城区,北京紫金支点技术有限公司,1年经验,大专,招1人,1.大专以上学历，毕业1年以上，综合素质比较好，英语较好，计算机、通信、电子相关专业毕业。,系统集成工程师
云计算研发工程师,01-30发布,民营公司|50-150人|计算机软件,2-2.5万/月,深圳-南山区,深圳市普兰软件有限公司,无工作经验,,招2人,云平台研发搭建工程师,高级软件工程师
数通/云计算讲师,01-30发布,"民营公司|1000-5000人|教育/培训/院校,多元化业务集团公司",0.5-2.5万/月,深圳-南山区,智汇融云信息技术（深圳）有限公司,无工作经验,本科,招5人,高级讲师/讲师/助理讲师,培训讲师
电话销售（软件/云计算）,01-30发布,"民营公司|150-500人|计算机软件,互联网/电子商务",4.5-6千/月,苏州,瑞泰信息技术有限公司,1年经验,大专,招6人,岗位职责:,电话销售
JAVA高级工程师（云计算方向）,01-30发布,"上市公司|150-500人|计算机软件,计算机服务(系统、数据服务、维修)",1-1.5万/月,大连-高新园区,大连龙图信息技术股份有限公司,5-7年经验,本科,招2人,1、负责产品概要设计、系统架构设计和核心模块代码编写；,高级软件工程师
销售经理（云计算行业，无责任底薪+提成））,01-29发布,"民营公司|少于50人|计算机软件,计算机服务(系统、数据服务、维修)",0.8-1.5万/月,杭州-滨江区,杭州云容科技有限公司,2年经验,大专,招2人,北京中云微迅信息技术有限公司定位于云服务和移动互联网领域，为传统及创新产业提供多样板、全方位、个性化的整体云解决方案，2015年成为腾讯全国战略服务商。,销售代表
云计算、大数据工程师,01-29发布,"民营公司|50-150人|计算机服务(系统、数据服务、维修),通信/电信/网络设备",10-15万/年,昆明,云南博天纳宇科技发展有限公司,无工作经验,本科,招2人,1、负责大数据服务公共平台的规划、实施工作推进，包括大数据处理框架的设计与开发分布式存储、数据处理与分析架构。,网络管理(Helpdesk)
云计算运维工程师,01-29发布,外资（非欧美）|500-1000人|教育/培训/院校,1-1.5万/月,杭州-西湖区,上海腾科网络技术有限公司,1年经验,大专,招2人,,技术支持/维护工程师
云计算培训工程师,01-30发布,"民营公司|500-1000人|专业服务(咨询、人力资源、财会),外包服务",1.8-2.5万/月,杭州,浙江中通文博服务有限公司杭州分公司,3-4年经验,本科,招1人,岗位职责：,其他
风险管理岗（云计算部门）,01-29发布,"合资|500-1000人|金融/投资/证券,计算机软件",,上海-浦东新区,兴业数字金融服务（上海）股份有限公司,3-4年经验,,招若干人,岗位职责：,风险管理/控制
云计算工程师,01-29发布,民营公司|少于50人|通信/电信/网络设备,3-6千/月,武汉,武汉中联佳创科技有限公司,1年经验,大专,招3人,岗位职责：,软件工程师
云计算研发工程师,01-29发布,民营公司|50-150人|电子技术/半导体/集成电路,6-8千/月,湖州,浙江越千树数码科技有限公司,1年经验,,招2人,岗位职责,软件工程师
高级c++工程师（云存储/云计算方向）(职位编号：netposa000421),01-27发布,"上市公司|500-1000人|计算机软件,通信/电信运营、增值服务",1.5-2万/月,北京-朝阳区,东方网力科技股份有限公司,无工作经验,本科,招2人,岗位职责:,高级软件工程师
云计算销售,01-27发布,"外资（非欧美）|500-1000人|计算机软件,计算机硬件",0.8-1万/月,上海-长宁区,佳杰科技（中国）有限公司云计算解决方案事业部,1年经验,本科,招1人,岗位职责：,渠道/分销专员
云计算产品总监,01-28发布,"合资|50-150人|通信/电信运营、增值服务,互联网/电子商务",2.5-3万/月,杭州-余杭区,北京华录亿动科技发展有限公司,10年以上经验,本科,招1人,岗位职责：,产品总监
售前产品经理/解决方案经理（网络安全、云计算方向）,01-30发布,合资|通信/电信/网络设备,,深圳,深信服科技股份有限公司,无工作经验,,招15人,,其他
资深云计算开发工程师_大数据(职位编号：4161),01-29发布,外资（欧美）|500-1000人|通信/电信/网络设备,20-40万/年,南京,凯易讯网络技术开发（南京）有限公司,10年以上经验,本科,招1人,CalixInc.ChinaDevelopmentCenterisrecruitingaPrincipalEngineerwhowillberesponsibleforDataCollectinginCloudServiceprojects.,互联网软件开发工程师
云计算架构师（YFZX）,01-27发布,"上市公司|1000-5000人|计算机软件,计算机服务(系统、数据服务、维修)",2-3万/月,北京,北京东方国信科技股份有限公司,5-7年经验,本科,招2人,工作内容描述,其他
云计算交付工程师/系统工程师（初级）,01-29发布,民营公司|150-500人|通信/电信/网络设备,4.5-6千/月,成都-高新区,成都晓通网络科技有限公司,1年经验,,招5人,主要职责：,技术支持/维护工程师
云计算项目科技质量工程师,01-26发布,国企|50-150人|通信/电信运营、增值服务,20-30万/年,上海-徐汇区,上海科技网络通信有限公司,无工作经验,,招若干人,工作职责：,信息技术经理/主管
云计算/大数据高级开发工程师,01-28发布,民营公司|150-500人|计算机服务(系统、数据服务、维修),1.8-2.5万/月,南京-秦淮区,南京壹进制信息技术股份有限公司,5-7年经验,本科,招2人,岗位职责：,高级软件工程师
云计算研发工程师,01-26发布,民营公司|50-150人|计算机服务(系统、数据服务、维修),1.5-2万/月,广州-天河区,广州禹龙信息科技有限公司,3-4年经验,本科,招若干人,岗位职责：,高级软件工程师
云计算售前工程师,01-26发布,民营公司|计算机软件,1.5-2万/月,北京-朝阳区,成都精灵云科技有限公司,5-7年经验,本科,招2人,岗位职责：,售前/售后技术支持经理
集团总部-网络运营部-云计算开发工程师(职位编号：sohu008866),01-26发布,外资（欧美）|1000-5000人|互联网/电子商务,2-2.5万/月,北京-海淀区,搜狐媒体,无工作经验,本科,招2人,岗位职责:,高级软件工程师
云计算售前支撑经理（兰州/郑州/银川）,01-26发布,"国企|150-500人|通信/电信运营、增值服务,通信/电信/网络设备",0.7-1.2万/月,郑州,陕西通信信息技术有限公司,无工作经验,本科,招1人,岗位职责：,售前/售后技术支持经理
云计算产品经理,01-26发布,民营公司|150-500人|互联网/电子商务,1.5-2万/月,深圳-龙华新区,深圳市零壹移动互联系统有限公司,3-4年经验,本科,招1人,职位描述（工作内容和主要职责）：,产品经理/主管
云计算研发工程师,01-26发布,合资|1000-5000人|通信/电信/网络设备,1.5-2万/月,深圳-南山区,深圳日海通讯技术股份有限公司,3-4年经验,本科,招4人,1.负责业务系统以及IoT云平台的规划设计，制定产品的技术发展路线，完成重要业务模块及核心框架的搭建及实现；,高级软件工程师
云计算和大数据储备讲师,01-26发布,"民营公司|50-150人|教育/培训/院校,计算机软件",0.7-1万/月,南京-鼓楼区,江苏万和系统工程有限公司,无工作经验,本科,招2人,入职要求,培训讲师
云计算架构师,01-25发布,"民营公司|150-500人|互联网/电子商务,计算机软件",1.5-2万/月,杭州-西湖区,杭州云徙科技有限公司,无工作经验,本科,招1人,岗位职责,系统架构设计师
云计算、大数据技术专家,01-26发布,"上市公司|1000-5000人|通信/电信/网络设备,计算机软件",1.5-2万/月,北京-丰台区,成都卫士通信息产业股份有限公司,无工作经验,本科,招1人,岗位职责：,项目主管
云计算技术研发工程师,01-25发布,民营公司|少于50人|计算机软件,1-1.5万/月,南京-雨花台区,南京机敏软件科技有限公司,1年经验,本科,招若干人,工作职责：,软件工程师
云计算运维工程师,01-25发布,"民营公司|50-150人|计算机软件,计算机服务(系统、数据服务、维修)",4.5-6千/月,合肥-高新区,合肥圆融信息科技有限公司,无工作经验,,招10人,1.负责云计算平台整体架构设计，建设规划；,软件工程师
云计算高级解决方案经理,01-25发布,"国企|150-500人|计算机软件,通信/电信运营、增值服务",1-1.5万/月,南京,江苏鸿信系统集成有限公司,3-4年经验,本科,招1人,岗位职责：,其他
云计算产品销售顾问,01-25发布,"民营公司|50-150人|计算机硬件,计算机软件",0.4-2万/月,惠州,广东商红信息技术有限公司,无工作经验,高中,招6人,接待天猫京东线上咨询，挖掘客户IT需求，达成销售目标；整理、维护公司分配的客户群，定期进行追综、回访工作；处理日常报价、合同、发票、投标等商务工作，协助销售总监工作。,客服专员/助理
云计算架构师（售前支持岗）,01-24发布,外资（欧美）|10000人以上|互联网/电子商务,2.5-5万/月,北京,JD京东商城,8-9年经验,本科,招若干人,岗位职责：,系统架构设计师
大数据云计算互联网技术总监,01-25发布,"民营公司|50-150人|计算机软件,仪器仪表/工业自动化",2-2.5万/月,北京-海淀区,北京云海大业电力高科技有限公司,5-7年经验,,招1人,1）负责大数据应用解决方案技术研发及管理工作，带领团队完成公司制定的开发目标；,技术总监/经理
JAVA-云计算Web平台开发,01-24发布,合资|5000-10000人|互联网/电子商务,2-3.5万/月,上海-徐汇区,爱奇艺（www.iqiyi.com）,无工作经验,本科,招若干人,职位描述：,Web前端开发
云计算研发工程师,01-25发布,"上市公司|500-1000人|仪器仪表/工业自动化,电子技术/半导体/集成电路",0.8-1.5万/月,郑州,北京安控科技股份有限公司,5-7年经验,本科,招若干人,岗位职责：,其他
云计算工程师,01-24发布,"创业公司|50-150人|计算机软件,通信/电信/网络设备",2-4万/月,上海-闵行区,上海括博科技有限公司,无工作经验,,招1人,岗位职责：,其他
云计算产品经理,01-23发布,"国企|500-1000人|计算机硬件,计算机服务(系统、数据服务、维修)",1-1.5万/月,北京-海淀区,同方股份计算机产业本部,无工作经验,本科,招1人,岗位职责：,产品经理/主管
深信服安全&云计算技术工程师,01-23发布,"民营公司|50-150人|计算机服务(系统、数据服务、维修),计算机硬件",6-8千/月,东莞,广东网安科技有限公司,无工作经验,,招1人,岗位职责：,其他
云计算研发工程师,01-23发布,"国企|500-1000人|计算机服务(系统、数据服务、维修),计算机软件",1-1.5万/月,北京-大兴区,中钞信用卡产业发展有限公司,无工作经验,本科,招20人,,软件工程师
华为云计算工程师、讲师,01-23发布,"民营公司|50-150人|通信/电信/网络设备,计算机服务(系统、数据服务、维修)",0.7-1.3万/月,杭州-西湖区,杭州和智科技有限公司,3-4年经验,大专,招5人,1.负责华为桌面云项目方案沟通、项目交付、故障处理。,软件工程师
云计算架构师,01-22发布,"民营公司|少于50人|计算机服务(系统、数据服务、维修),计算机软件",2.5-5万/月,杭州,嘉善安瑞信息技术有限公司,5-7年经验,硕士,招2人,云计算架构师,系统架构设计师
云计算技术与应用教师,01-22发布,非营利组织|150-500人|教育/培训/院校,4.5-6千/月,重庆-黔江区,重庆经贸职业学院,1年经验,本科,招3人,要求计算机类专业毕业；本科以上学历；研究生、初级以上职称、持有职业资格证书、有企业工作经验者优先录用。,讲师/助教
云计算工程师,01-22发布,"国企|少于50人|计算机软件,计算机服务(系统、数据服务、维修)",1.5-2万/月,上海,上海仪电（集团）有限公司中央研究院,2年经验,本科,招1人,岗位描述/工作职责,算法工程师
云计算-家电销售代表,01-24发布,民营公司|500-1000人|计算机软件,0.8-1万/月,南宁,南宁琼瑞创信息科技有限责任公司,无工作经验,,招10人,云计算被视为信息技术的第三次浪潮，是未来新一代信息技术变革，IT应用方式变革的核心，将带来工作方式和商业模式的根本性改变。云计算的迅猛发展已经成为整个行业当下不争的事实，近年来越来越接近我们的工作和生活。,销售代表
云计算研发工程师,01-22发布,"事业单位|500-1000人|互联网/电子商务,计算机软件",0.7-1.3万/月,南京-江宁区,江苏省未来网络创新研究院,无工作经验,硕士,招5人,岗位职责：,软件工程师
天诚变流-软件工程师（云计算方向）J12464,01-23发布,"民营公司|1000-5000人|电气/电力/水利,新能源",1-1.5万/月,北京-大兴区,金风科技——天诚同创,无工作经验,,招1人,工作职责:,软件工程师
云计算方向投资总监/总经理/合伙人,01-21发布,民营公司|150-500人|互联网/电子商务,5-7万/月,北京-海淀区,星河互联集团有限公司,5-7年经验,本科,招若干人,工作职责：,其他
云计算交付工程师,01-19发布,"民营公司|少于50人|通信/电信/网络设备,教育/培训/院校",0.6-1.5万/月,杭州,南京诺网信息技术有限公司,无工作经验,大专,招10人,岗位职责,数据通信工程师
云计算软件高级架构师或产品经理,01-19发布,合资|150-500人|计算机软件,1.5-2万/月,成都,上海光华冠群软件有限公司,5-7年经验,本科,招若干人,直接上级:部门经理/技术总监,高级软件工程师
微软-标准化工程师（云计算&AI方向）,01-19发布,"民营公司|150-500人|计算机服务(系统、数据服务、维修),公关/市场推广/会展",1.5-2.5万/月,北京,北京迪美策方市场咨询有限公司,无工作经验,,招1人,Responsibilities:,标准化工程师
云计算技术售前售后工程师,01-20发布,"民营公司|少于50人|计算机软件,电子技术/半导体/集成电路",4.5-6千/月,成都,四川云享智慧信息工程有限公司,1年经验,本科,招2人,"在智慧城市项目中，ElasticNet云解决方案基于开放的TCSA技术，以SDN/NFV技术和面向5G的vCN创新架构，提供CloudWorks，CloudService,CloudPlatform,CloudManagement等端到端的云解决方案，实现软硬件解耦，自动化部署和运营，按需定制网络和开放可编程，打造开放共赢的生态系统。TECS产品以OpenStack开源云管理平台为基础，融合NFV（NetworkFunctionsVirtualization，网络功能虚拟化）架构，通过统一的接口，对虚拟化基础设施进行集中调度和管理；支持广泛操作系统作为虚拟的GuestOS，具体包括：RHEL、CentOS、ZTE、Fedora、Ubuntu、SUSE、Windows、Debian等通用操作系统，以及A10Networks、HillstoneNetworks等VNF专用操作系统。该技术方向在智慧城市项目建设中与全光承载网技术、大数据平台、应用层软件融合对接。",技术支持/维护工程师
高薪诚聘运维工程师（云计算工程师）,01-18发布,"民营公司|150-500人|建筑/建材/工程,家居/室内设计/装潢",1-2万/月,北京-大兴区,索菲亚衣柜,3-4年经验,大专,招1人,岗位职责：,技术支持/维护工程师
云计算技术经理,01-20发布,"民营公司|50-150人|计算机服务(系统、数据服务、维修),计算机软件",1-1.5万/月,广州-海珠区,广州迅易计算机软件科技有限公司,5-7年经验,本科,招1人,岗位职责,软件工程师
云计算/数据/存储/安全售后交付工程师,01-18发布,民营公司|50-150人|通信/电信/网络设备,0.8-1万/月,内蒙古,内蒙古华强通讯技术有限公司,无工作经验,大专,招1人,岗位要求：,数据通信工程师
硬件售前工程师存储、服务器、云计算售前工程师,01-18发布,"民营公司|50-150人|计算机硬件,计算机服务(系统、数据服务、维修)",6-8千/月,上海,上海浙大网新图灵信息科技有限公司,3-4年经验,大专,招2人,岗位职责：,技术支持/维护工程师
销售总监（云计算）,01-18发布,"民营公司|150-500人|计算机软件,航天/航空",2-3万/月,成都,成都赫尔墨斯科技股份有限公司,无工作经验,,招1人,职位描述:,销售总监
云计算开发工程师,01-17发布,民营公司|50-150人|计算机软件,1-1.8万/月,杭州-江干区,杭州赢莱金融信息服务有限公司,1年经验,大专,招若干人,职位描述：,软件工程师
云计算工程师,01-17发布,民营公司|50-150人|计算机软件,1.5-2万/月,北京,北京易通宏达科技股份有限公司,3-4年经验,大专,招若干人,职位一：云计算业务顾问,软件工程师
云计算工程师,01-16发布,"民营公司|少于50人|计算机服务(系统、数据服务、维修),外包服务",0.7-1.2万/月,北京-朝阳区,北京市普特技术发展公司,5-7年经验,本科,招2人,,系统管理员/网络管理员
云计算方向专业教师,01-15发布,民营公司|500-1000人|教育/培训/院校,0.8-1万/月,广州,广州白云工商高级技工学校,无工作经验,本科,招2人,岗位要求：,职业技术教师
系统工程师(云计算),01-15发布,"合资|50-150人|计算机服务(系统、数据服务、维修),金融/投资/证券",15-20万/年,上海,上海通联金融科技发展有限公司,2年经验,本科,招1人,岗位职责：,系统工程师
云计算研发实习生,01-12发布,"民营公司|150-500人|互联网/电子商务,计算机软件",,上海-徐汇区,上海云济信息科技有限公司,无工作经验,,招若干人,职位描述：,软件工程师
云计算运维/技术支持工程师助理（近软件园工作）,01-12发布,"民营公司|150-500人|计算机软件,互联网/电子商务",6-8千/月,武汉-洪山区,才信优达（武汉）科技有限公司,无工作经验,大专,招若干人,1、负责云计算平台整体架构设计，建设规划；,资料员
云计算运维/大数据开发实习工程师,01-12发布,"外资（欧美）|150-500人|计算机软件,教育/培训/院校",4.5-6千/月,贵阳,贵州海文信息技术有限公司,无工作经验,大专,招3人,岗位职责：,数据库工程师/管理员
云计算售前工程师,01-12发布,"民营公司|少于50人|通信/电信运营、增值服务,互联网/电子商务",0.5-1万/月,武汉-江岸区,武汉新软科技有限公司,2年经验,,招2人,岗位职责：,技术支持/维护工程师
云计算高级实施工程师,01-11发布,"民营公司|500-1000人|互联网/电子商务,计算机服务(系统、数据服务、维修)",2-2.5万/月,上海-黄浦区,三盛宏业集团科技产业事业部,5-7年经验,本科,招1人,岗位职责：,系统工程师
云计算/大数据系统架构师,01-10发布,上市公司|1000-5000人|计算机服务(系统、数据服务、维修),1.5-2.5万/月,上海-杨浦区,新智认知数据服务有限公司,3-4年经验,本科,招1人,工作职责：,系统架构设计师
网络安全研究员（云计算方向）,01-10发布,"国企|1000-5000人|通信/电信/网络设备,计算机服务(系统、数据服务、维修)",1-2万/月,北京-海淀区,兴唐通信科技有限公司,无工作经验,硕士,招若干人,岗位职责：,高级软件工程师
云计算售前工程师/售前支持,01-09发布,"创业公司|150-500人|通信/电信/网络设备,计算机服务(系统、数据服务、维修)",3-4.5千/月,长春,长春力凡景创科技有限公司,无工作经验,大专,招3人,岗位职责:1、想获得一份长期稳定且有发展前景的工作。,网络管理(Helpdesk)
云计算服务研发工程师（济南）,01-08发布,国企|1000-5000人|计算机软件,0.7-2万/月,济南,山东浪潮云服务信息科技有限公司,2年经验,本科,招5人,1、负责分布式中间件的设计和研发,软件工程师
云计算(虚拟化)运维工程师/IT工程师,01-11发布,"外资（非欧美）|50-150人|计算机服务(系统、数据服务、维修),计算机软件",4-6千/月,上海-浦东新区,上海亚细通数据系统有限公司（OneAsia全资子公司）,2年经验,大专,招1人,岗位职责:,数据通信工程师
运维云计算讲师,01-08发布,"民营公司|50-150人|计算机软件,电子技术/半导体/集成电路",1-1.5万/月,西安-高新技术产业开发区,西安尚观锦程网络科技有限公司,无工作经验,,招3人,岗位职责,培训讲师
2017信息-云计算工程师,01-06发布,"国企|5000-10000人|航天/航空,计算机服务(系统、数据服务、维修)",1.5-2万/月,上海-长宁区,中国东方航空股份有限公司,3-4年经验,本科,招若干人,,技术支持/维护经理
云计算工程师,01-08发布,"上市公司|500-1000人|计算机软件,教育/培训/院校",1.2-1.5万/月,南京,上海睿泰企业管理集团有限公司,无工作经验,本科,招2人,1、参与公司云平台（基于Openstack）开发维护工作；,其他
云计算/openstack讲师（双休+丰厚福利）(职位编号：01),01-09发布,"民营公司|少于50人|教育/培训/院校,计算机服务(系统、数据服务、维修)",1-1.8万/月,北京,千易云（北京）教育科技有限公司,无工作经验,,招3人,1.协助公司培训主管制定培训计划；,培训讲师
华为HCIE讲师培训师（云计算）,01-09发布,"民营公司|150-500人|教育/培训/院校,通信/电信/网络设备",1-1.5万/月,上海-黄浦区,上海海迪信息科技有限公司,1年经验,大专,招2人,岗位职责：,网络信息安全工程师
云计算L1平台运维工程师,01-08发布,"民营公司|500-1000人|多元化业务集团公司,专业服务(咨询、人力资源、财会)",6-8千/月,杭州-西湖区,北京华谊葭信营销管理有限公司,3-4年经验,本科,招1人,岗位职责：,技术支持/维护工程师
运维工程师（云计算及服务器方向）,01-08发布,外资（非欧美）|10000人以上|快速消费品(食品、饮料、化妆品),0.8-1万/月,深圳-南山区,华润怡宝饮料（中国）有限公司,3-4年经验,大专,招1人,岗位职责：,技术支持/维护工程师
云计算支撑工程师,01-05发布,"合资|500-1000人|计算机软件,通信/电信运营、增值服务",0.7-1万/月,广州,越亮传奇科技股份有限公司,3-4年经验,本科,招5人,职位描述：,系统工程师
Linux云计算工程师(职位编号：003),01-04发布,"合资|少于50人|计算机软件,计算机服务(系统、数据服务、维修)",1-1.5万/月,厦门,厦门极元科技有限公司,3-4年经验,本科,招1人,招聘条件：,系统工程师
云计算系统架构师,01-04发布,"国企|5000-10000人|学术/科研,互联网/电子商务",1.5-2万/月,成都,中国电子科技网络信息安全有限公司,无工作经验,本科,招1人,职责描述：,系统架构设计师
大数据云计算助理,01-06发布,民营公司|少于50人|计算机软件,6-8千/月,哈尔滨-南岗区,哈尔滨罗格科技有限公司,无工作经验,,招5人,一、岗位职责：,网络推广总监
大数据、云计算方向讲师,01-04发布,"民营公司|50-150人|教育/培训/院校,计算机服务(系统、数据服务、维修)",2-2.5万/月,深圳-南山区,深圳迈瑞思信息技术有限公司,3-4年经验,大专,招10人,【岗位描述】,培训讲师
云计算平台研发工程师,01-03发布,上市公司|150-500人|计算机软件,0.7-1.5万/月,武汉,武汉白虹软件科技有限公司,无工作经验,本科,招2人,1、研究开源框架，搭建云平台环境。,软件工程师
研发中心--云计算平台开发工程师/高级工程师,01-02发布,"民营公司|1000-5000人|电气/电力/水利,新能源",1.5-2万/月,北京-大兴区,金风科技-研发中心,无工作经验,硕士,招若干人,工作职责：,科研人员
openstack云计算工程师,01-02发布,"民营公司|50-150人|电子技术/半导体/集成电路,通信/电信/网络设备",0.8-1.5万/月,成都,成都市思叠科技有限公司,无工作经验,本科,招1人,岗位职责：,软件工程师
云计算专家,01-02发布,"国企|50-150人|通信/电信运营、增值服务,通信/电信/网络设备",5-8千/月,哈尔滨-南岗区,中国电信集团系统集成有限责任公司黑龙江分公司,2年经验,本科,招2人,岗位职责：,项目管理
云计算服务工程师,01-02发布,合资|150-500人|计算机服务(系统、数据服务、维修),0.8-1万/月,上海,上海汉盛信息科技有限公司,2年经验,,招1人,岗位职责：,技术支持/维护工程师
云计算交易,01-01发布,"民营公司|500-1000人|金融/投资/证券,互联网/电子商务",1.5-2万/月,北京-朝阳区,兰德威尔（北京）资产管理有限公司,无工作经验,本科,招3人,"兰德控股集团（http://www.randweir.com/）是全球性的金融业务咨询及投资策略研发公司，公司业务涉及项目管理、组织基金、国际外汇、差价合约、人才培训、EA研发等多方位经营领域。聚集了国内外的专业操盘手、金融分析师、精算师、研发工程师、投资高手等众多人才，并聘用业内知名投资家担任顾问。高质量的人才队伍使公司在投资策略部署、智能软件研发、风险管理体系等方面均处于业内领先水平。同时，公司上层极其注重人才的吸收与培养，科学的资源配资为“潜力股”的成长提供优质的沃土、与公司共同保持先进。追求卓越，始终如一。由于公司规模的不断扩大，公司资金分散化投资现面向社会招聘金融交易员、操盘手，交易助理，交易顾问,交易经理，交易总监等职位。",股票/期货操盘手
云计算软件开发工程师,01-01发布,"事业单位|少于50人|计算机软件,互联网/电子商务",0.7-1.2万/月,天津-南开区,天津市网络技术研究所,2年经验,本科,招若干人,任职要求:,高级软件工程师
云计算销售（上海）,01-02发布,外资（欧美）,,上海,2018应届生招聘,无工作经验,,招若干人,,渠道/分销专员
云计算工程师,12-30发布,"民营公司|5000-10000人|计算机软件,计算机硬件",1.5-2万/月,北京-海淀区,神州数码（中国）有限公司,无工作经验,,招1人,工作职责,算法工程师
云计算研发工程师,12-29发布,"民营公司|少于50人|计算机软件,计算机服务(系统、数据服务、维修)",1.3-2万/月,上海-徐汇区,洪熹（上海）信息技术有限公司,2年经验,本科,招3人,1、参与云计算管理平台开发建设工作；,高级软件工程师
云计算售前工程师,12-30发布,民营公司|少于50人|网络游戏,2-2.5万/月,深圳-南山区,深圳乐创游社网络科技有限公司,无工作经验,大专,招若干人,岗位要求：,售前/售后技术支持工程师
机器人云计算/云平台系统架构师,12-29发布,"上市公司|1000-5000人|多元化业务集团公司,学术/科研",1.5-2万/月,深圳,深圳光启高等理工研究院,无工作经验,硕士,招2人,1、结合产品功能定位，负责云计算相关项目的需求调研与分析；,高级软件工程师
云计算-容器云平台开发工程师(Golang),12-28发布,民营公司|10000人以上|批发/零售,2-4万/月,上海-徐汇区,永辉超市股份有限公司,5-7年经验,本科,招5人,工作职责:,高级软件工程师
云计算专家（央企）,12-28发布,"国企|50-150人|计算机服务(系统、数据服务、维修),计算机软件",1.5千以下/月,北京-海淀区,中电数据服务有限公司,10年以上经验,硕士,招1人,职位职责：,系统架构设计师
云计算架构师,12-27发布,民营公司|50-150人|计算机软件,4-5万/月,深圳-龙岗区,深圳市志行正科技有限公司,5-7年经验,本科,招5人,任职要求：,系统架构设计师
云计算IaaS平台研发工程师,12-27发布,"民营公司|50-150人|互联网/电子商务,计算机服务(系统、数据服务、维修)",1.2-2万/月,上海-浦东新区,上海沙塔信息科技有限公司,2年经验,,招若干人,岗位描述：,高级软件工程师
运维主管/经理（虚拟化/云计算）(000987)(职位编号：Gome000987),12-28发布,"民营公司|10000人以上|多元化业务集团公司,批发/零售",1.5-2万/月,北京-朝阳区,国美控股集团,8-9年经验,本科,招2人,岗位职责:,技术支持/维护经理
云计算开发工程师,12-27发布,"上市公司|50-150人|互联网/电子商务,通信/电信运营、增值服务",1.5-2万/月,武汉-洪山区,武汉兴和云网科技股份有限公司,无工作经验,,招1人,岗位职责：,互联网软件开发工程师
云计算技术岗,12-26发布,外资（欧美）|少于50人|计算机服务(系统、数据服务、维修),0.8-1万/月,合肥,宿州新材云计算服务有限公司,无工作经验,本科,招2人,岗位职责：,系统架构设计师
云计算运维工程师,12-26发布,民营公司|1000-5000人|计算机软件,4-6千/月,福州-闽侯县,大连东软思维科技发展有限公司,1年经验,本科,招若干人,岗位职责：,技术支持/维护工程师
云计算开发工程师,12-27发布,"民营公司|150-500人|计算机软件,计算机服务(系统、数据服务、维修)",12-20万/年,广州-海珠区,广东铭鸿数据有限公司,2年经验,本科,招若干人,任职资格:,互联网软件开发工程师
云计算基础架构工程师,12-25发布,民营公司|50-150人|通信/电信/网络设备,4.5-6千/月,广州-天河区,广州鹏捷网络科技有限公司,1年经验,大专,招2人,工作职责：,高级软件工程师
云计算开发工程师,12-25发布,民营公司|50-150人|计算机软件,1-2万/月,广州-番禺区,广州云晫信息科技有限公司,无工作经验,本科,招1人,,互联网软件开发工程师
飞天云计算运维-服务部HZ,12-26发布,"创业公司|150-500人|计算机服务(系统、数据服务、维修),互联网/电子商务",0.7-1.4万/月,杭州,杭州数美科技有限公司,无工作经验,,招若干人,1、提供相关云产品客户服务、售后技术支持，确保客户业务正常运；,技术支持/维护工程师
云计算研发工程师,12-26发布,民营公司|1000-5000人|通信/电信/网络设备,0.7-1万/月,成都,四川准达信息技术有限公司,2年经验,本科,招若干人,职位描述:岗位职责：1、负责服务器相关配置。2、负责游戏服务器逻辑代码。任职要求：1、熟练使用SpringMVC/structsmybatis/Hibernate等框架。2、精通各种Web前端以及后端技术，包括HTML/CSS/Javascript/jQuery/Ajax/XML/JSON等。3、熟悉jetty、Weblogic、Tomcat等应用服务器的使用。4、熟练应用SQL语言，熟悉常用数据库系统..,软件工程师
